sample_id,fault_type,fault_component,input_voltage,output_voltage,current,temperature_1,temperature_2,tp1_voltage,tp2_voltage,tp3_voltage,continuity
open_resistor_0099,open_resistor,R1,12.004919549311738,1.0103761663249826,0.027695992857942324,26.15153371146339,30.780396822249575,12.103524933472375,5.446143641328572,0.9676222849518974,0
open_resistor_0100,open_resistor,R1,11.775520611736487,1.0374940163982753,0.02916562030209639,25.10070956060294,27.156280373749375,11.89960426279185,6.062180198819683,1.2173360842590626,0
open_resistor_0101,open_resistor,R1,11.891739366999412,1.2442052180348495,0.024533199154127345,27.456689779347894,32.34690418059707,12.134046105179035,5.610125628921721,1.4074331044697936,0
open_resistor_0102,open_resistor,R1,12.121709483173738,0.9129341778118454,0.0381877764375486,31.075863836825107,26.754910387511174,11.908249717898574,6.3052984400530505,1.2678738277064119,0
open_resistor_0103,open_resistor,R1,12.082721441285928,1.2851473041001242,0.03390695920928144,25.347055743377833,31.094635413242898,12.116958999242778,5.9311827767795915,1.1891307625465344,0
open_resistor_0104,open_resistor,R1,11.770333874616641,1.3285636890044588,0.03572057441714144,27.87561796600138,31.248706719741005,11.966592276902006,6.16938177776808,0.945083915326971,0
open_resistor_0105,open_resistor,R1,11.996467177368864,1.156411435524291,0.03225307922040942,27.26094614233328,28.737054808656666,12.08260471714415,5.868970728828534,0.7983557248153301,0
open_resistor_0106,open_resistor,R1,12.262437585630813,1.5453635196726216,0.017077373048943814,29.37941561049039,27.994050458897313,12.026348721533106,6.088267238704048,1.1413980499209195,0
open_resistor_0107,open_resistor,R1,11.88243515016204,1.027364736920935,0.020838080845187575,26.33635558353911,28.86564341990129,11.928424001088924,6.204615619713786,1.5718115388339817,0
open_resistor_0108,open_resistor,R1,11.912992013794494,1.2598511251338442,0.03499685110302934,28.94400454183855,29.151910535832176,12.074268241835972,6.144674685804197,0.8905843944181755,0
open_resistor_0109,open_resistor,R1,12.130373409658391,1.4218227093166855,0.022367138958214183,28.075875670895204,30.36665798562214,11.979068618042064,6.321893414329804,1.79096812365484,0
open_resistor_0110,open_resistor,R1,11.882102095104752,0.8547388492115562,0.03303818595604876,29.443125010252288,28.53826725231046,12.145326066332103,5.598418260083025,1.3732296557579027,0
open_resistor_0111,open_resistor,R1,11.909120876886165,1.629844476551824,0.049925153531681185,26.466686824433303,27.90088572818284,12.08595878869798,5.883860805063145,1.1886471955169404,0
open_resistor_0112,open_resistor,R1,12.003808263081362,0.7200817109505859,0.029861622539057626,26.620544451871652,28.013754355200454,12.14436320034688,5.623047931716223,1.4033012966869942,0
open_resistor_0113,open_resistor,R1,11.958155560450228,1.1300599578760413,0.03790371896051711,28.680102589137782,30.14122599443906,12.096818466053286,5.900607485045003,1.0469408163730625,0
open_resistor_0114,open_resistor,R1,11.83722742101633,0.9936473675052612,0.05949094425308725,30.489359161473573,26.297851267583958,11.867754204325642,6.144559818515548,1.3368161993444918,0
open_resistor_0115,open_resistor,R1,12.082332575297604,1.1362610516115754,0.028745457399970996,28.655759048318714,29.17178601258666,11.778069962725246,5.931060110827442,0.9871483914349215,0
open_resistor_0116,open_resistor,R1,12.026281712836276,1.9463147506508525,0.03367481665474304,27.372940627655204,30.843603003954506,12.048268788720922,6.126028347135552,1.3517126483039177,0
open_resistor_0117,open_resistor,R1,12.30848153472443,0.9172778911685211,0.034736320768114545,26.147237740036925,30.111025292684495,11.908131348851391,5.874789955918475,1.1262275214405233,0
open_resistor_0118,open_resistor,R1,12.146372507901706,1.4296136109856035,0.017542826235536154,28.109868221999697,27.580840290501655,11.874149508932467,5.934894884872689,1.122879302886045,0
open_resistor_0119,open_resistor,R1,12.364007472951828,1.308239956340174,0.016223824992457628,26.870451991658115,31.042766590858797,12.208844277286993,5.5242050063286126,0.7300189037152387,0
open_resistor_0120,open_resistor,R1,12.280644776305767,1.2974035443427259,0.021317072681236334,29.069258172244872,23.728504521966244,12.000337550659717,6.098346351852926,1.4310675348844575,0
open_resistor_0121,open_resistor,R1,11.84791560715612,1.2214217903508398,0.020745753739404127,28.510767511348636,27.209307355273953,11.959189916083979,5.701255381562931,1.3627840604559143,0
open_resistor_0122,open_resistor,R1,12.128767667498499,1.1413448575106464,0.03038237994960028,25.102817170732912,28.400646703986425,11.994979538295825,6.786237927308992,0.922008243556459,0
open_resistor_0123,open_resistor,R1,12.219626585812865,1.449214693366452,0.032806364044901365,31.51724096839027,29.744210945213727,12.038915919566794,5.9840638040947365,1.5058922206046568,0
open_resistor_0124,open_resistor,R1,12.164470385071633,1.043580678125947,0.016807528054012325,27.594038725208687,27.39992287120471,11.993647542538465,6.371231440405242,1.0856745862283024,0
open_resistor_0125,open_resistor,R1,11.993576492803264,1.2145056837020987,0.038484308822052844,23.50622133203079,27.786599410469407,12.021128369227947,6.360023686928058,1.0770243881234487,0
open_resistor_0126,open_resistor,R1,11.71851709409372,1.354927861491534,0.023646376111743705,25.620666681819277,27.751309220573553,11.981547464234415,5.818576600638536,0.6486084857252327,0
open_resistor_0127,open_resistor,R1,12.13455992953307,1.5187187603196806,0.036515219913395056,25.724628659150365,28.597016932104964,11.999347868477054,6.179638316868573,1.3670851221795202,0
open_resistor_0128,open_resistor,R1,11.889873930183226,1.22049888910339,0.034572804046152414,30.91164464429353,30.409013079649448,12.078905668737551,6.025147988378809,1.552614786300876,0
open_resistor_0129,open_resistor,R1,12.061464419393925,0.9847280224566073,0.044033699701251906,29.395806545078056,28.113911957743035,11.952050703260076,6.088972663542228,1.315796198816896,0
open_resistor_0130,open_resistor,R1,12.029593839844681,1.2778271683607212,0.0469995737457638,30.143086304469772,29.38127118253005,12.094131058076748,5.690242828941738,1.299481762486702,0
open_resistor_0131,open_resistor,R1,12.271395952459967,1.1454885261519065,0.02152366071380915,26.695822222813877,26.820733925315224,11.92152380918723,5.888847570422992,0.8486082452053394,0
open_resistor_0132,open_resistor,R1,12.00234275009244,1.4255692934466617,0.020922438198530794,31.038567847283538,30.02158417705519,12.103058058562405,5.802649633844359,1.413631306766654,0
open_resistor_0133,open_resistor,R1,11.836209914940703,1.4225618752091271,0.031718393397935314,29.106502439969567,26.648810788750296,11.910493015772339,6.179168465476016,0.9629129989439498,0
open_resistor_0134,open_resistor,R1,12.069480943814868,0.8582155483849385,0.038481742126666676,25.534953370462983,30.104599875359046,12.0625630933646,5.790968454471128,1.3455066417711816,0
open_resistor_0135,open_resistor,R1,12.039066339500033,1.0652895359518153,0.01991445315923792,24.07474861665484,29.699300094599387,11.843519722863794,6.028603259832392,1.1341379459794376,0
open_resistor_0136,open_resistor,R1,12.10187141631573,1.124488625127534,0.026705522136529086,29.463741408576592,29.670116058168237,12.031615595718279,6.140780276942558,0.8161069691982235,0
open_resistor_0137,open_resistor,R1,12.113518301998047,1.3531171985034005,0.019833168714235027,27.5118390526516,28.921385424744738,11.986550321559827,6.10015798997056,1.5578416954577958,0
open_resistor_0138,open_resistor,R1,12.162265009150925,0.8719452016421484,0.03622069990306048,30.657866639070818,29.773617041378404,12.109098042518596,6.6036811337102295,1.4559273865267452,0
open_resistor_0139,open_resistor,R1,12.03739628934626,1.4612721185211883,0.03144887833096891,28.04780608656991,28.297171528572534,12.15634133588321,5.754471400217399,1.583091931169529,0
open_resistor_0140,open_resistor,R1,12.074979618561056,0.8501734562995146,0.03367649292991422,23.799946984696753,30.251016033662072,12.088523148298899,5.822293213304384,1.2308869239888955,0
open_resistor_0141,open_resistor,R1,12.293123615062543,1.0735633239345157,0.019410924129433994,30.9633268049252,32.92517438106159,12.000369567184785,6.303438910622507,1.5353689788827203,0
open_resistor_0142,open_resistor,R1,11.888627365119243,1.0786735411580328,0.04230874513154735,31.37002855741702,30.12576172034871,11.912018564649795,6.596118333509832,1.0672572755470089,0
open_resistor_0143,open_resistor,R1,11.949729332824282,1.2855844586224052,0.04554160420714774,29.70795195310445,29.82973100072382,12.046328853011811,6.01305440059304,1.3395348786296266,0
open_resistor_0144,open_resistor,R1,11.620565988345854,1.1258481352325505,0.032413219349167806,25.697971832760985,29.77264663562312,11.979552877901387,6.526642709494647,1.593254931303714,0
open_resistor_0145,open_resistor,R1,11.930129164632275,1.162290572108326,0.029260524343916072,27.096681047680754,29.390049968056253,11.924171793111242,5.660815399518742,1.3556778059750672,0
open_resistor_0146,open_resistor,R1,12.094429437633272,0.9989210600850018,0.038953554307625995,26.73684454166934,29.506330476075963,12.082034401261245,5.989916230588886,1.3136852280352835,0
open_resistor_0147,open_resistor,R1,11.922535553416864,1.1508833541429757,0.027941405691196596,26.50684330691952,28.646451673768436,11.845138170113625,5.852653875857369,1.1287811266575822,0
open_resistor_0148,open_resistor,R1,11.961573037125692,1.1396256385323054,0.02938235800139871,28.95888303617213,30.749034148265046,11.935023477315173,5.639039743383257,0.9394888969392242,0
open_resistor_0149,open_resistor,R1,11.92691956182076,1.1120196705458727,0.022300039338025428,25.407766671500212,28.087758345051622,12.018142662011398,6.17850883975067,1.0606442367229196,0
open_resistor_0150,open_resistor,R1,11.938050326678486,0.9683254227881722,0.029685608296252233,26.303142731618372,30.1462556264824,11.821413350806589,5.8921110982642615,1.2752768347979355,0
open_resistor_0151,open_resistor,R1,12.027575177448375,1.873258415995124,0.033498000245679074,25.99189080631598,28.809071505821855,11.822375366653354,5.975820075210971,0.9917359857498103,0
open_resistor_0152,open_resistor,R1,12.137308541334024,1.0626149313511162,0.028832340842047534,26.728884317191195,32.47770270370666,11.96787572338821,6.54976711304376,1.4035379405295667,0
open_resistor_0153,open_resistor,R1,12.072310009100308,1.2921832868293799,0.033937972982162515,24.14465484130878,28.442233211698486,12.084515797118431,5.985330844957768,0.8487025382991062,0
open_resistor_0154,open_resistor,R1,11.99213933241338,1.6260263790638727,0.042468917155347195,27.875991981267937,30.902898554116174,11.963349297963195,5.488838523951984,0.9688835029676114,0
open_resistor_0155,open_resistor,R1,12.23443331527623,1.131501729542674,0.02756616020624982,27.40032360745024,32.80827317914601,12.162595891536206,6.66563407003444,1.1602386973999872,0
open_resistor_0156,open_resistor,R1,12.044343673312063,0.8208393626448022,0.044769344261182745,25.66444089746413,29.43355112752526,11.890269747236715,5.823339951978391,0.9906843922375749,0
open_resistor_0157,open_resistor,R1,11.908818710898627,1.0652193242127552,0.024517312050749227,29.666667823560616,26.79027441387496,12.022054142701387,6.365387745691668,1.071700908871651,0
open_resistor_0158,open_resistor,R1,11.89231216638786,1.1423688437049373,0.0417972520836071,28.388215261906716,27.937571410784802,12.048387665118804,5.669312355049073,1.370339877610737,0
open_resistor_0159,open_resistor,R1,12.061291096155266,1.123047882215279,0.021614142015527686,26.226638155433086,30.06963467269182,12.122898050248907,5.808807675891361,1.314596675887871,0
open_resistor_0160,open_resistor,R1,11.68694594720969,1.0538455673357001,0.02968941067129098,26.180633166036333,27.126987250420807,11.933222044353112,6.087657818497912,1.1531677453984064,0
open_resistor_0161,open_resistor,R1,11.664265315001254,0.6698249618412334,0.023931348221428245,28.915373172107103,23.50499031454953,11.950026982384838,5.842125643044774,1.547084444552112,0
open_resistor_0162,open_resistor,R1,11.94224672824307,1.2957472461852322,0.03141257140087463,23.7388670403856,30.536414433263474,12.021539650545629,6.152480591902377,2.1815594266090814,0
open_resistor_0163,open_resistor,R1,11.687383059075211,1.6311741624402771,0.02712552480599644,28.57465780880602,28.908975509397514,11.957576366660195,5.829050121528373,1.2823771838932523,0
open_resistor_0164,open_resistor,R1,11.772423945499249,1.3876447918804413,0.025838055951147458,25.739861321919285,28.099974284008372,12.125714921686257,5.839399473895133,1.289613404552405,0
open_resistor_0165,open_resistor,R1,11.89035655864268,1.389480462480905,0.036855077387902044,31.697217666592824,28.64887210900157,12.06686548047579,6.0294202618616834,1.5239679454657535,0
open_resistor_0166,open_resistor,R1,11.89217514185869,1.3862513282193203,0.02805302703883318,27.871623645783004,29.183504968896745,12.025224039642668,5.965131287063413,1.2536782957926316,0
open_resistor_0167,open_resistor,R1,12.236717708634327,1.4463624214038044,0.03869154592496896,27.088920947952257,27.22151834354335,12.095530055823776,6.262814037758938,1.5681676689377455,0
open_resistor_0168,open_resistor,R1,11.909402906104615,1.1426128361599133,0.013605158374745657,27.215057787878255,30.993141021158895,11.95335046207718,6.192143938560247,1.1523742235005472,0
open_resistor_0169,open_resistor,R1,12.048608554233233,0.9130771525460831,0.030852094496339008,22.017728058198553,28.62620768367603,11.836952675628487,6.361798354964045,1.3943518381911277,0
open_resistor_0170,open_resistor,R1,12.070000647294911,1.580251556789845,0.020510834791751628,31.494726395831115,30.86438312852077,11.976344471278106,6.340686044154883,0.9234266218970915,0
open_resistor_0171,open_resistor,R1,11.87632287577085,1.0478525691900749,0.024710222919359846,25.886884714479493,31.44616613419065,11.974114559963017,6.105751490507064,1.0574121583965799,0
open_resistor_0172,open_resistor,R1,11.726909504917723,1.2675143395978554,0.01087745024580223,27.862731907829062,26.26336992233438,12.19872759992308,6.273408816652417,1.22643844781787,0
open_resistor_0173,open_resistor,R1,12.1895560016482,0.988421005633566,0.03543479378670093,28.399620867437427,29.52804016266734,12.127235350010677,6.2197476308339406,1.2721809157062558,0
open_resistor_0174,open_resistor,R1,11.751766884565756,0.959988426180134,0.028772910664042757,28.186744748553302,26.73959255065215,12.241167667557843,6.454918216576072,1.3505295800981207,0
open_resistor_0175,open_resistor,R1,12.010805529192561,1.146947757524712,0.02048081539977764,28.154961037037726,29.5155050802855,11.875823942451838,6.10025292517347,1.1611852377938128,0
open_resistor_0176,open_resistor,R1,11.71382886631839,0.9849037473051245,0.025863944665783557,31.77537531468038,30.113106249067517,11.866451843090012,6.145810886825291,0.8131740027654086,0
open_resistor_0177,open_resistor,R1,12.162403658083061,1.0822188370455303,0.02906363811260829,30.651593295084382,26.4256728628315,11.8602881814887,5.824920202096198,1.459594712754829,0
open_resistor_0178,open_resistor,R1,11.772098088678474,0.49196110047235775,0.02548841141591001,29.10348159982184,31.400523499477657,11.95368386379146,5.8765720178651994,1.4884751835639367,0
open_resistor_0179,open_resistor,R1,11.719538745045687,1.1028698062042477,0.03190423889925058,28.898437442570067,27.980386613618236,12.003444101170585,5.2535017939761035,1.0354378969165379,0
open_resistor_0180,open_resistor,R1,12.06802630688317,0.9544264914363301,0.030589842215895974,28.893745001605396,28.31490159828447,12.017046377099657,5.711180230414616,1.1483471800759883,0
open_resistor_0181,open_resistor,R1,12.091532425438384,1.2392432402421085,0.024134687304360643,28.448432808581586,30.429219581273237,11.795005872142251,6.347722219486769,1.115936315329732,0
open_resistor_0182,open_resistor,R1,12.063823489986035,1.4993117309113069,0.01628326302769534,26.581117995144908,28.42290260824859,11.921624647887556,6.520480972751042,0.9858069765433017,0
open_resistor_0183,open_resistor,R1,11.91666798307697,1.2510972579007442,0.01797850473923911,27.208638576487473,29.63490652250035,11.96671395956175,5.971983942330016,1.0676669718879073,0
open_resistor_0184,open_resistor,R1,11.772829453622885,1.2803983028348096,0.04754933071647241,28.036803261566877,29.4505282344951,12.069272275511686,5.61920085103599,1.6256286645324014,0
open_resistor_0185,open_resistor,R1,12.03034931946342,1.6079642247722772,0.022669670044760105,31.636123845115648,30.550310988069565,12.055304008585235,6.070207336305945,1.1378678454813875,0
open_resistor_0186,open_resistor,R1,12.180079748771082,1.2350899674620117,0.010329302964128477,25.765627076585996,28.628308495614505,12.030999898316555,5.9830234533300315,1.5047426974484157,0
open_resistor_0187,open_resistor,R1,11.707334720394206,1.23589698412629,0.01182020774612845,29.519424590968338,28.811082571115996,12.041960997202413,5.7408351118230705,1.5198662329144377,0
open_resistor_0188,open_resistor,R1,12.156258699608827,1.3458860757529718,0.028704827531365593,29.159714570590264,27.5862148640253,12.085555565902071,6.494844268297176,1.4676526399947964,0
open_resistor_0189,open_resistor,R1,11.89055962952889,1.2903543293182758,0.017068584562413523,29.14478062235135,29.901206825725076,11.813018366046784,5.651464846826291,1.1292152758140581,0
open_resistor_0190,open_resistor,R1,11.954871037928877,0.8976307661452987,0.033889787293521836,28.502947217881022,28.611461736042962,11.924420849984164,6.314612137924969,1.6138517782720738,0
open_resistor_0191,open_resistor,R1,11.92746577742302,1.0469582707112948,0.03491207665411996,27.283941240506028,28.72120559867353,12.073965315172467,5.4271931737478125,1.5295755812131673,0
open_resistor_0192,open_resistor,R1,12.010902078649401,1.097126713859455,0.02910765845778551,27.924858710041036,25.53759739311015,12.149493822745324,6.012397689681186,1.3107505326118438,0
open_resistor_0193,open_resistor,R1,12.142732465586107,0.9447093856099249,0.034734718990352284,27.464717818202413,30.693541550432986,11.78727725796485,5.970271709927619,1.0492948360540095,0
open_resistor_0194,open_resistor,R1,12.064839442595124,1.3175110468420506,0.022923741051779738,26.57565227164791,28.77866926288534,11.910335777268479,6.252595108635638,1.1076981998881383,0
open_resistor_0195,open_resistor,R1,11.563951767101754,1.1062944858445485,0.019614561791560275,24.73744836907811,26.525146723554855,12.010940847183297,6.398592248474469,1.278296118466245,0
open_resistor_0196,open_resistor,R1,11.909024491767639,1.3139760487926757,0.025409096897810082,26.610799261673712,26.69127466353403,11.824817119324829,5.883022888032166,1.239513372480033,0
open_resistor_0197,open_resistor,R1,11.985506449497766,1.0960082680131602,0.02054253939303219,29.216492383369935,26.36573616010683,12.077602791384347,5.699334894321982,1.0118911906617412,0
open_resistor_0198,open_resistor,R1,11.779982221407648,1.0746494632785908,0.03975312458477979,29.03125617688791,30.95684422405607,12.052214254593393,5.6688990514408895,1.1173026939181105,0
open_resistor_0199,open_resistor,R1,11.88297013063238,1.53264372600976,0.01803211353573688,29.78739537877822,30.78590774021754,12.182962020171608,5.877094022211151,1.3780805398950404,0
open_resistor_0200,open_resistor,R1,12.342247775480827,1.0455895807665758,0.014649597524676402,24.239979932184472,30.425424057722662,11.811684979194142,5.8883042841186235,1.3093282967597402,0
shorted_capacitor_0001,shorted_capacitor,C1,12.027776330524487,0.9063612160460431,0.5633373913480513,53.11546325325357,37.14305085778361,11.932300486154148,7.69093622189167,1.0075479529656526,0
shorted_capacitor_0002,shorted_capacitor,C1,12.135059788259259,0.9128063298296271,0.6210096200133957,43.287836530494474,45.00167233465341,12.152323862171226,8.294248798898298,1.245449727192765,0
shorted_capacitor_0003,shorted_capacitor,C1,11.751506518848334,0.6688879659343371,0.5058817923590829,50.88591729502937,36.84957778119356,12.075749514933749,8.548214457598686,0.9738007250209999,0
shorted_capacitor_0004,shorted_capacitor,C1,12.042562653549226,0.5530316647748128,0.49918894203247816,52.998475621186664,42.338047011716,11.996098048062246,7.832836181693644,0.2935480317221558,0
shorted_capacitor_0005,shorted_capacitor,C1,11.839372137197334,1.277854771784931,0.47317266573985206,48.75791928488432,43.022331919585596,11.87450773319977,8.073884189912434,1.0344788843776638,0
shorted_capacitor_0006,shorted_capacitor,C1,12.001874898286088,1.5171007639166922,0.44988404446730834,52.23491411953552,39.48159478781061,12.077192015483668,8.176522860679698,0.6167109507225009,0
shorted_capacitor_0007,shorted_capacitor,C1,12.0343494588689,0.33552463715042824,0.5861948500342836,49.1926338639621,41.915980505929305,12.105811832508715,8.147047936083885,0.8370223549495691,0
shorted_capacitor_0008,shorted_capacitor,C1,11.867839749500806,0.6219448090877373,0.6212040772106399,53.745341622823915,39.28566869106384,12.004600274725327,7.6381542500024935,1.0931892113168613,0
shorted_capacitor_0009,shorted_capacitor,C1,12.099812523553767,1.2853043591159374,0.4973006153692157,46.487968403927134,40.69433776757672,12.064648953772577,7.913732944980947,0.5817597273865749,0
shorted_capacitor_0010,shorted_capacitor,C1,12.132211129338536,0.9802838406363954,0.49502355396617653,53.42177120442199,43.510596127589814,12.01342964972478,8.031839144950414,0.9385144427789769,0
shorted_capacitor_0011,shorted_capacitor,C1,11.870744539461562,0.8075078697910206,0.4208569873234492,51.505822582011746,35.315520332674424,12.1503419828429,7.86795196241342,0.7470832545172058,0
shorted_capacitor_0012,shorted_capacitor,C1,11.905839914087323,0.727990281519481,0.6351118807088822,38.04876537385968,43.830896158264565,12.033802348110171,7.517191340857114,0.5311719017376906,0
shorted_capacitor_0013,shorted_capacitor,C1,12.25145895408123,0.5636232800143173,0.4807989693642425,52.549258169458916,41.01565862885774,11.90620744234636,8.086649990161847,0.5435618290899307,0
shorted_capacitor_0014,shorted_capacitor,C1,12.16512320976339,1.0653427412182834,0.5819203719293167,49.446644244988065,45.28356437460212,11.999968632738822,7.52725034983168,0.9123684782080768,0
shorted_capacitor_0015,shorted_capacitor,C1,12.312907057430568,0.5463101267035371,0.5283122339983609,49.66578415240581,39.83828545298278,11.901769641962268,8.448743142492189,1.380010180504315,0
shorted_capacitor_0016,shorted_capacitor,C1,12.029419718853585,0.573982927566,0.45706236849679155,49.03190392488472,43.311632029948775,12.047516774649537,7.999038463632458,0.6526820870526735,0
shorted_capacitor_0017,shorted_capacitor,C1,11.836175455092286,1.0086878315812207,0.6048262972831352,41.817080853237066,44.769516934542054,12.0574071220894,8.559837858058318,0.4644680628787213,0
shorted_capacitor_0018,shorted_capacitor,C1,11.795126376687683,0.7627576725581758,0.5801670656137117,55.185443291707855,42.11823674144539,11.975731872318796,7.589452316933643,1.1075001431797875,0
shorted_capacitor_0019,shorted_capacitor,C1,11.855294186137392,1.2071171386930803,0.5329369210236095,54.3623282904714,42.03679387017783,11.986300451055754,7.7922414512695495,0.7147730306634801,0
shorted_capacitor_0020,shorted_capacitor,C1,12.064247503856286,0.8192891240544292,0.5143713155158778,47.33747435872947,40.23573108915745,11.787126590558518,8.183267245915479,0.5550696938207984,0
shorted_capacitor_0021,shorted_capacitor,C1,11.827000139519138,0.37816391322232246,0.44236645012792664,42.57820998755084,37.87293712710853,12.195325913752656,7.789648129641918,0.8444375265670079,0
shorted_capacitor_0022,shorted_capacitor,C1,12.06007220797595,0.8327662965539622,0.5453533923564404,43.21882494560302,44.35278264483763,12.180719664363789,7.326936522350926,0.5439928522784052,0
shorted_capacitor_0023,shorted_capacitor,C1,11.958028448643448,0.5588655512724522,0.580357933207352,45.08691119037355,46.49516820341981,12.11905485943436,8.085029612252885,1.056746565829933,0
shorted_capacitor_0024,shorted_capacitor,C1,12.165885063653596,0.6590131279854392,0.5010269653274821,48.31257225187859,42.58490837349383,12.013906039865342,7.369201407123601,0.5992938890122894,0
shorted_capacitor_0025,shorted_capacitor,C1,11.988904070460844,0.7810835989185425,0.6683525306073885,42.45604823040401,41.51676772550763,12.14891131083283,8.908579898169119,0.6989006442040098,0
shorted_capacitor_0026,shorted_capacitor,C1,12.07371441790803,0.9424400892996618,0.5617289038931975,47.60461919504277,41.30792616850014,11.746775391478032,8.272827796025053,0.8315444759154919,0
shorted_capacitor_0027,shorted_capacitor,C1,11.96662876548326,1.3117155489298895,0.5095039588725669,46.38769604373988,45.9746599066142,11.916793869515015,7.779953886825385,0.7632436441422875,0
shorted_capacitor_0028,shorted_capacitor,C1,12.126110172319432,0.8519506268383283,0.4724424791708643,45.87132574749124,38.17793670036337,11.992277895477695,8.170337463451931,0.9045514389719931,0
shorted_capacitor_0029,shorted_capacitor,C1,11.733598236892739,1.065985246890214,0.5651541307597975,53.53812819037562,41.33259498187201,12.110132295773576,8.18661812458005,1.136556439050687,0
shorted_capacitor_0030,shorted_capacitor,C1,12.078337595402667,0.7755211883892741,0.6863460832268129,51.556148489119565,41.72123326301324,11.872369558346167,7.484676953014585,0.8731788705354634,0
shorted_capacitor_0031,shorted_capacitor,C1,12.021828179665237,0.646469358747921,0.5584589619767236,54.35450771217438,42.0862074236509,11.885899149024727,7.955396469142823,0.5987583797868599,0
shorted_capacitor_0032,shorted_capacitor,C1,11.941845012538716,0.6965960835925894,0.5213412650437598,42.97945851210642,39.61703595544543,11.94393923631527,6.828220523999093,1.3132430061254157,0
shorted_capacitor_0033,shorted_capacitor,C1,12.1633154481325,0.705924818768751,0.5511291429844359,43.313382610729754,45.0871686334326,12.18972886947731,8.06267749129861,1.0558826610463363,0
shorted_capacitor_0034,shorted_capacitor,C1,12.02629301684009,0.4658186402810174,0.5252905978621806,48.52771186708783,38.63635684376967,11.978134672256497,7.963440176996354,0.7797803755336348,0
shorted_capacitor_0035,shorted_capacitor,C1,12.007838773574623,0.5348487334008498,0.5069790310523239,42.86166293720012,42.9334466490586,11.789435305815967,8.46143613732677,1.1465873493157108,0
shorted_capacitor_0036,shorted_capacitor,C1,11.954672911952606,0.1492157280431754,0.5283213662819626,47.74326335484472,36.96820534021326,11.948478160619176,8.612078079545341,0.9662317905754353,0
shorted_capacitor_0037,shorted_capacitor,C1,11.861315382843285,0.400600207601142,0.5303789609434137,47.14617288259825,41.48859756208995,11.946468328743235,8.204599830144744,1.2837885100150572,0
shorted_capacitor_0038,shorted_capacitor,C1,12.122325153366639,0.7879778731673069,0.5390109717368023,46.573307463280514,43.54192273735644,11.93726865540487,8.018089083599993,0.8127994754702714,0
shorted_capacitor_0039,shorted_capacitor,C1,11.92473237107827,0.45688361302897484,0.5693784702170601,47.75598411257847,41.50072140830971,11.946639969356083,8.488328519525218,0.5808065546970389,0
shorted_capacitor_0040,shorted_capacitor,C1,12.256806042602683,0.36309087254293465,0.5760862038734135,49.90172273010649,37.613328796177356,12.0424393937861,8.511807467904063,0.24579529016148394,0
shorted_capacitor_0041,shorted_capacitor,C1,12.075411721123622,0.17668229491748066,0.49206011178860753,54.51666545960378,38.254653899823836,11.882612003559103,7.920824908406127,1.316976584540888,0
shorted_capacitor_0042,shorted_capacitor,C1,11.725247662919097,0.537172522090164,0.6398459009907776,55.43080937415093,39.68970632712915,11.876094729747336,8.838337400723663,1.1986105979372992,0
shorted_capacitor_0043,shorted_capacitor,C1,12.101842048164334,0.5968994127656451,0.5470582395497179,47.35855967582068,40.992553913846734,12.145100143813133,8.351766816454962,0.5306559807538105,0
shorted_capacitor_0044,shorted_capacitor,C1,12.20647446750293,0.8782830350032889,0.591223947751535,53.86616343711441,36.66525925145935,11.996417442129355,7.7874181794563135,0.4080351436586361,0
shorted_capacitor_0045,shorted_capacitor,C1,12.052006496640738,1.427889137896106,0.4395953353296549,47.87087755580212,41.92162880522432,12.012307820165619,7.954748778993704,0.475195909138544,0
shorted_capacitor_0046,shorted_capacitor,C1,12.034918011441025,0.6108090057460185,0.41860469770128683,52.77836888205492,42.87515745952613,12.005166097685107,8.091629875282282,1.0685795031788903,0
shorted_capacitor_0047,shorted_capacitor,C1,12.033650948516712,1.0260043886903287,0.5321510679475691,53.247934954295786,40.962357177798054,12.019405194360587,7.4919755645151875,0.8717389635754272,0
shorted_capacitor_0048,shorted_capacitor,C1,11.875206762375832,0.6404293183678765,0.5010774623010328,43.7350602724031,46.37431420905089,12.13313390619884,8.768147000857704,0.49427624511110907,0
shorted_capacitor_0049,shorted_capacitor,C1,12.010688062486635,0.4766230936989761,0.5082583073681762,44.327492066333704,43.71875201932468,11.960377032189824,8.427351733477607,0.9510302223971295,0
shorted_capacitor_0050,shorted_capacitor,C1,12.345545812815718,0.43013894421506904,0.6255539943872079,52.58576348160291,37.0798634859189,12.100713333647317,8.134457985210492,0.7431309350116481,0
shorted_capacitor_0051,shorted_capacitor,C1,11.8764096769542,0.6202226371377035,0.6729887257471556,48.00273127582993,42.346390004594376,11.920910061833245,7.688058821511344,1.0704962023124855,0
shorted_capacitor_0052,shorted_capacitor,C1,11.79756356826727,0.6961965580236822,0.5520416446643339,48.44549040736021,39.46272014495153,12.039581978109592,8.277142302327125,0.9836593863648325,0
shorted_capacitor_0053,shorted_capacitor,C1,11.852129428699826,0.7289612255178007,0.6216857717126163,51.57858875029549,35.881421645556806,12.03514799003522,7.208709900250076,0.8117337255150925,0
shorted_capacitor_0054,shorted_capacitor,C1,12.284665052511897,0.5630268206827534,0.4999406172705051,51.056119126291435,35.37159545437106,11.936724497011497,8.238576455032701,0.6414285380776492,0
